"ID";"CommonName";"SeriesAmount";"global_id";"FilmType";"FrameFormat";"Filmino";"Duration";"Year";"ProducingCountry";"FilmStudio";"IsColor";"AgeRestrictions";"CopyQuality";"DigitalVersion";
"Код";"Название";"Количество серий";"global_id";"Тип фильма";"Формат кадра";"Сведения о фильме";"Длительность";"Год выпуска";"Страна";"Студия";"Цветность";"Возрастные ограничения";"Категория качества копии";"Наличие электронной версии копии";
"1714";"По главной улице с оркестром";"1";"170805645";"художественный";"широкоэкранный";"музыкальная мелодрама";"nested data";"1986";"nested data";"nested data";"цветной";"12+";"2";"нет";
"1715";"Поджигатели";"1";"170805646";"художественный";"широкоэкранный";"драма";"nested data";"1989";"nested data";"nested data";"цветной";"12+";"1, 2";"нет";
"1717";"Подранки";"1";"170805648";"художественный";"широкоэкранный";"драма";"nested data";"1977";"nested data";"nested data";"цветной";"0+";"1, 2";"нет";
"1718";"Под северным сиянием";"1";"170805649";"художественный";"широкоэкранный";"приключения";"nested data";"1990";"nested data";"nested data";"цветной";"12+";"1, 2";"нет";
"1719";"Подслушанный разговор";"1";"170805650";"художественный";"широкоэкранный";"драма";"nested data";"1984";"nested data";"nested data";"цветной";"12+";"2, 3";"нет";
"1722";"Поездки на старом автомобиле";"1";"170805654";"художественный";"широкоэкранный";"мелодрама";"nested data";"1986";"nested data";"nested data";"цветной";"12+";"1, 2";"нет";
"1261";"Бешеные деньги";"1";"170805662";"художественный";"широкоэкранный";"экранизация";"nested data";"1981";"nested data";"nested data";"цветной";"0+";"2, 3";"нет";
"1262";"Битва в пути 2 серии";"1";"170805663";"художественный";"широкоэкранный";"драма";"nested data";"1961";"nested data";"nested data";"чёрно-белый";"12+";"2";"нет";
"1263";"Битва за Москву Фильм 1 Агрессия 2 серии";"1";"170805664";"художественный";"широкоэкранный";"военная драма";"nested data";"1985";"nested data";"nested data";"цветной";"12+";"2, 3";"нет";
"1264";"Битва за Москву Фильм 2 Тайфун 2 серии";"1";"170805665";"художественный";"широкоэкранный";"военная драма";"nested data";"1985";"nested data";"nested data";"цветной";"12+";"3";"нет";
"1265";"Близкая даль";"1";"170805666";"художественный";"широкоэкранный";"драма";"nested data";"1979";"nested data";"nested data";"цветной";"12+";"3";"нет";
"1267";"Блистающий мир";"1";"170805667";"художественный";"широкоэкранный";"экранизация";"nested data";"1984";"nested data";"nested data";"цветной";"12+";"2";"нет";
"1268";"Блондинка за углом";"1";"170805668";"художественный";"широкоэкранный";"комедия";"nested data";"1984";"nested data";"nested data";"цветной";"12+";"2, 3";"нет";
"1272";"БОМЖ (Без определенного места жительства)";"1";"170805671";"художественный";"широкоэкранный";"драма";"nested data";"1988";"nested data";"nested data";"цветной";"16+";"1, 2";"нет";
"1273";"Борис Годунов";"1";"170805672";"художественный";"широкоэкранный";"опера";"nested data";"1955";"nested data";"nested data";"цветной";"12+";"2, 3";"нет";
"1274";"Борис Годунов 2 серии";"2";"170805673";"художественный";"широкоэкранный";"экранизация";"nested data";"1986";"nested data";"nested data";"цветной";"12+";"2, 3";"нет";
"1276";"Брод";"1";"170805675";"художественный";"широкоэкранный";"военная драма";"nested data";"1987";"nested data";"nested data";"цветной";"12+";"1";"нет";
"1280";"Будьте моим мужем";"1";"170805679";"художественный";"широкоэкранный";"комедия";"nested data";"1981";"nested data";"nested data";"цветной";"12+";"3";"нет";
"1285";"Вам что, наша власть не нравится?";"1";"170805683";"художественный";"широкоэкранный";"комедия";"nested data";"1988";"nested data";"nested data";"цветной";"12+";"1, 2";"нет";
"1287";"Василий и Василиса";"1";"170805686";"художественный";"широкоэкранный";"мелодрама";"nested data";"1981";"nested data";"nested data";"цветной";"6+";"2";"нет";
"1289";"В дни Октября";"1";"170805687";"художественный";"широкоэкранный";"исторический";"nested data";"1968";"nested data";"nested data";"чёрно-белый";"0+";"1, 2";"нет";
"1290";"Везучая";"1";"170805688";"художественный";"широкоэкранный";"мелодрама";"nested data";"1987";"nested data";"nested data";"цветной";"0+";"1, 2, 3";"нет";
"1295";"Верую в любовь";"1";"170805692";"художественный";"широкоэкранный";"мелодрама";"nested data";"1986";"nested data";"nested data";"цветной";"0+";"3";"нет";
"1296";"Веселые ребята";"1";"170805693";"художественный";"широкоэкранный";"музыкальная комедия";"nested data";"1961";"nested data";"nested data";"чёрно-белый";"0+";"2, 3";"нет";
"1297";"Весна";"1";"170805694";"художественный";"широкоэкранный";"музыкальная комедия";"nested data";"1947";"nested data";"nested data";"чёрно-белый";"0+";"2, 3";"нет";
"1299";"В зоне особого внимания";"1";"170805695";"художественный";"широкоэкранный";"боевик";"nested data";"1978";"nested data";"nested data";"цветной";"12+";"2, 3";"нет";
"1300";"Взрослый сын";"1";"170805697";"художественный";"широкоэкранный";"драма";"nested data";"1979";"nested data";"nested data";"цветной";"12+";"1";"нет";
"1305";"Вишневый омут";"1";"170805700";"художественный";"широкоэкранный";"драма";"nested data";"1985";"nested data";"nested data";"цветной";"12+";"1";"нет";
"1306";"Вкус хлеба Фильм 1«Хлеб наш насущный» Фильм 2 «Хлеб и земля»";"1";"170805701";"художественный";"широкоэкранный";"драма";"nested data";"1979";"nested data";"nested data";"цветной";"12+";"2";"нет";
